Id,SalePrice
1928,156452.0
1929,133253.48
1930,125097.41
1931,150395.0
1932,143291.53
1933,194967.14
1934,184019.22
1935,183132.88
1936,191900.5
1937,188518.02
1938,177760.53
1939,219203.58
1940,170761.69
1941,179911.61
1942,191389.94
1943,197861.45
1944,380026.3
1945,400984.06
1946,162964.39
1947,297625.2
1948,163408.97
1949,240907.17
1950,187991.75
1951,250396.61
1952,201947.67
1953,173436.45
1954,184820.56
1955,134124.77
1956,317797.16
1957,154052.34
1958,289924.4
1959,137778.84
1960,115415.016
1961,124895.84
1962,90856.28
1963,103159.47
1964,116799.42
1965,147653.7
1966,147647.03
1967,250919.98
1968,449188.44
1969,382936.16
1970,470884.78
1971,425771.9
1972,392386.6
1973,256138.67
1974,308054.53
1975,497595.06
1976,249000.12
1977,386027.7
1978,402248.2
1979,298752.06
1980,186953.1
1981,275932.38
1982,217464.53
1983,195652.03
1984,166438.02
1985,211404.67
1986,198914.77
1987,182224.08
1988,180783.14
1989,191575.98
1990,209847.12
1991,250055.9
1992,209130.08
1993,164843.9
1994,230604.02
1995,177287.73
1996,214860.83
1997,298464.56
1998,379083.7
1999,262875.66
2000,311275.3
2001,258716.73
2002,219438.19
2003,224859.88
2004,227993.9
2005,212270.8
2006,212974.88
2007,215854.17
2008,221077.2
2009,205105.36
2010,187175.77
2011,141763.17
2012,170580.17
2013,189298.0
2014,192933.08
2015,197055.73
2016,202997.28
2017,196140.72
2018,119241.92
2019,129204.75
2020,117784.19
2021,110136.234
2022,187216.27
2023,149232.58
2024,250313.14
2025,360758.97
2026,170891.47
2027,150188.72
2028,150075.05
2029,171279.11
2030,277616.72
2031,258585.5
2032,300324.16
2033,264175.97
2034,169955.45
2035,215630.78
2036,187554.34
2037,200352.27
2038,310949.78
2039,222446.86
2040,366445.7
2041,259465.05
2042,201982.92
2043,179398.14
2044,175073.5
2045,202106.9
2046,134856.28
2047,148415.06
2048,138496.36
2049,137897.48
2050,171266.05
2051,99885.26
2052,127912.32
2053,147471.45
2054,87080.04
2055,156247.08
2056,140356.05
2057,117188.81
2058,237946.66
2059,129789.13
2060,176987.98
2061,179130.98
2062,135486.23
2063,120501.14
2064,142096.69
2065,125335.96
2066,162939.17
2067,111989.805
2068,112635.25
2069,75158.586
2070,115585.305
2071,93245.2
2072,138374.92
2073,136733.25
2074,176807.77
2075,145876.75
2076,126143.625
2077,150517.89
2078,135157.58
2079,134851.98
2080,114480.875
2081,120025.484
2082,125924.65
2083,147836.14
2084,109241.68
2085,122266.49
2086,122843.06
2087,109391.81
2088,83950.91
2089,69901.6
2090,127627.0
2091,138520.83
2092,136145.3
2093,119827.03
2094,122610.305
2095,161043.81
2096,66563.93
2097,97156.05
2098,153102.42
2099,55540.383
2100,89013.42
2101,121395.984
2102,127624.79
2103,99502.336
2104,133215.22
2105,128141.17
2106,62464.8
2107,235589.66
2108,114573.03
2109,109054.38
2110,136693.8
2111,136447.69
2112,142048.22
2113,123995.03
2114,105876.0
2115,159887.8
2116,120173.03
2117,156379.1
2118,115548.73
2119,106772.45
2120,109524.484
2121,107628.08
2122,110714.09
2123,79679.68
2124,159131.86
2125,127001.72
2126,157180.06
2127,159663.48
2128,135945.34
2129,99975.27
2130,154998.25
2131,152048.19
2132,105305.88
2133,118415.37
2134,120172.63
2135,94081.24
2136,73502.945
2137,108511.91
2138,129658.96
2139,163463.98
2140,137713.45
2141,151037.08
2142,132512.94
2143,146318.39
2144,109840.016
2145,135000.88
2146,162896.95
2147,149607.66
2148,133739.2
2149,159709.42
2150,259055.14
2151,112199.336
2152,191931.81
2153,166120.86
2154,112458.25
2155,141932.36
2156,264554.4
2157,226422.28
2158,232434.33
2159,200973.53
2160,166375.3
2161,215054.34
2162,428155.44
2163,342153.5
2164,251079.45
2165,192700.08
2166,158422.95
2167,212642.56
2168,206077.05
2169,197816.05
2170,215355.47
2171,139135.9
2172,134700.39
2173,171218.23
2174,238577.33
2175,295937.22
2176,340450.06
2177,249667.6
2178,193444.34
2179,142171.22
2180,220430.28
2181,186124.92
2182,225529.62
2183,189989.2
2184,130331.45
2185,120927.24
2186,146748.56
2187,150769.39
2188,154036.8
2189,206707.72
2190,78599.24
2191,81075.6
2192,93090.88
2193,99491.22
2194,100304.37
2195,109575.81
2196,106458.7
2197,119740.88
2198,156510.34
2199,186807.98
2200,142753.17
2201,143900.45
2202,204173.19
2203,172529.73
2204,198114.39
2205,107282.19
2206,148404.84
2207,200885.44
2208,227930.58
2209,218010.83
2210,124751.82
2211,108641.01
2212,112610.62
2213,111904.94
2214,141800.9
2215,91671.555
2216,136210.05
2217,75388.95
2218,86358.12
2219,68516.73
2220,79118.695
2221,344387.3
2222,263440.75
2223,231812.77
2224,212288.8
2225,114716.81
2226,187164.48
2227,200992.12
2228,252763.61
2229,216436.44
2230,156926.44
2231,210628.69
2232,172145.2
2233,163009.98
2234,244934.5
2235,224954.89
2236,245213.14
2237,278457.28
2238,185227.05
2239,110735.7
2240,165069.25
2241,152265.14
2242,130184.15
2243,130179.12
2244,98637.13
2245,99286.984
2246,132759.0
2247,94625.6
2248,131953.67
2249,123978.9
2250,131419.3
2251,109737.984
2252,171889.05
2253,161939.1
2254,186058.36
2255,190359.62
2256,178087.77
2257,229763.64
2258,160814.12
2259,178922.47
2260,150309.48
2261,180649.94
2262,210791.7
2263,362079.53
2264,362055.16
2265,163699.75
2266,304921.44
2267,358325.3
2268,355723.78
2269,147348.69
2270,181465.39
2271,219840.31
2272,188543.47
2273,162040.66
2274,182490.22
2275,146534.53
2276,198382.83
2277,186590.25
2278,160175.47
2279,129929.54
2280,118631.03
2281,170574.06
2282,187771.02
2283,94548.73
2284,117235.53
2285,152049.72
2286,126373.875
2287,326709.22
2288,259285.88
2289,388287.3
2290,442477.06
2291,346049.84
2292,456029.5
2293,440007.66
2294,481497.34
2295,403889.3
2296,251607.23
2297,298177.88
2298,325614.22
2299,410588.0
2300,351563.84
2301,257839.11
2302,225714.75
2303,225525.33
2304,228397.88
2305,192991.2
2306,182394.88
2307,191381.11
2308,220048.94
2309,266876.25
2310,206472.22
2311,194871.25
2312,200253.42
2313,183124.36
2314,161159.58
2315,182578.78
2316,189072.17
2317,177903.08
2318,187347.38
2319,170004.03
2320,189243.7
2321,243621.98
2322,171466.33
2323,185390.02
2324,169773.38
2325,214518.61
2326,167977.61
2327,212554.81
2328,227847.9
2329,192158.66
2330,179075.69
2331,365998.78
2332,395196.88
2333,295728.56
2334,273184.38
2335,246570.31
2336,305579.7
2337,202284.94
2338,261454.28
2339,214277.39
2340,374925.97
2341,235880.95
2342,226108.81
2343,217259.6
2344,219156.11
2345,215874.27
2346,206950.34
2347,202597.23
2348,225585.28
2349,200347.14
2350,267739.22
2351,242217.66
2352,243678.61
2353,240719.4
2354,133541.34
2355,150204.95
2356,157001.72
2357,190346.97
2358,197124.05
2359,126039.99
2360,116562.31
2361,141960.84
2362,270127.94
2363,133364.03
2364,158730.45
2365,225164.78
2366,184830.84
2367,222087.45
2368,219702.6
2369,216648.66
2370,175683.72
2371,174918.52
2372,198535.53
2373,255408.94
2374,301449.53
2375,242921.23
2376,299903.8
2377,355186.28
2378,142248.9
2379,190939.02
2380,138267.17
2381,157992.73
2382,196509.44
2383,210304.75
2384,257076.58
2385,160808.19
2386,133446.58
2387,137375.81
2388,91397.7
2389,125682.79
2390,145470.22
2391,142054.77
2392,115995.5
2393,167453.7
2394,150687.08
2395,233125.02
2396,142026.84
2397,235525.45
2398,126010.29
2399,63188.418
2400,59189.49
2401,119423.18
2402,138214.58
2403,127698.74
2404,146278.44
2405,160246.5
2406,141042.8
2407,132155.34
2408,140790.28
2409,125549.02
2410,169190.28
2411,123408.2
2412,156802.72
2413,130319.8
2414,140604.22
2415,124478.914
2416,127820.34
2417,128859.08
2418,128771.37
2419,128538.305
2420,125165.445
2421,138851.98
2422,108360.63
2423,126193.9
2424,152127.06
2425,213079.0
2426,127391.66
2427,149036.28
2428,163682.44
2429,114778.16
2430,129156.03
2431,119439.97
2432,145377.88
2433,153116.28
2434,141960.56
2435,154193.98
2436,109502.6
2437,112120.57
2438,124819.76
2439,108297.4
2440,115058.52
2441,88285.76
2442,90220.55
2443,124997.86
2444,118986.06
2445,78462.0
2446,132115.89
2447,185453.39
2448,125640.76
2449,107990.2
2450,148902.0
2451,123227.445
2452,213845.17
2453,90344.65
2454,115761.22
2455,107018.71
2456,137012.67
2457,134551.03
2458,117542.414
2459,110649.26
2460,138976.88
2461,116250.84
2462,139586.28
2463,130448.34
2464,184423.05
2465,129228.01
2466,104894.07
2467,149324.66
2468,70458.055
2469,71026.2
2470,188403.81
2471,217351.84
2472,161015.7
2473,119396.414
2474,88667.516
2475,214318.28
2476,118572.74
2477,137976.81
2478,153782.8
2479,115688.51
2480,156919.77
2481,120293.45
2482,133438.94
2483,115050.02
2484,127707.29
2485,126590.23
2486,158178.48
2487,180702.73
2488,167252.4
2489,140603.78
2490,144966.33
2491,91027.375
2492,184358.2
2493,119791.586
2494,168909.52
2495,63612.53
2496,248115.0
2497,157835.25
2498,109499.2
2499,90617.32
2500,139630.84
2501,139387.27
2502,146935.1
2503,90725.43
2504,175977.12
2505,217853.12
2506,235247.34
2507,285212.44
2508,238598.22
2509,203704.5
2510,214513.22
2511,173212.11
2512,220496.17
2513,204556.89
2514,258210.34
2515,153789.72
2516,162440.52
2517,140396.9
2518,153152.16
2519,235702.66
2520,205246.58
2521,184303.45
2522,222416.42
2523,110431.27
2524,147015.7
2525,151924.6
2526,132101.47
2527,98064.164
2528,122084.03
2529,133011.92
2530,125734.14
2531,236494.56
2532,224678.86
2533,194832.58
2534,210410.06
2535,304309.78
2536,246527.31
2537,230480.53
2538,182112.53
2539,185457.73
2540,171294.55
2541,175642.94
2542,168582.39
2543,127763.74
2544,139677.92
2545,127664.21
2546,131059.69
2547,140514.6
2548,150555.31
2549,160343.92
2550,292668.28
2551,135557.39
2552,120780.98
2553,69545.75
2554,102591.055
2555,121434.89
2556,102873.95
2557,116460.3
2558,155281.89
2559,135414.33
2560,145778.23
2561,149659.38
2562,145808.03
2563,156662.86
2564,197084.5
2565,146429.36
2566,160817.88
2567,128361.7
2568,213239.61
2569,234858.1
2570,125040.664
2571,181294.92
2572,157136.77
2573,230950.69
2574,280919.66
2575,134326.25
2576,122545.88
2577,181045.44
2578,77660.75
2579,65740.984
2580,122997.16
2581,125309.34
2582,117464.72
2583,276798.47
2584,160694.67
2585,180374.45
2586,204295.67
2587,200883.45
2588,155490.6
2589,145617.17
2590,230517.44
2591,210334.77
2592,214506.64
2593,255010.86
2594,182112.53
2595,190700.22
2596,312614.38
2597,184949.72
2598,292843.53
2599,297523.16
2600,102573.49
2601,143067.2
2602,80149.85
2603,92996.33
2604,84089.11
2605,73666.44
2606,144547.88
2607,199977.5
2608,214217.19
2609,172824.61
2610,119423.35
2611,126523.6
2612,146148.66
2613,137288.47
2614,134676.3
2615,158383.83
2616,140912.75
2617,175661.28
2618,218117.3
2619,199156.27
2620,192986.73
2621,178093.23
2622,186993.12
2623,220881.16
2624,305677.8
2625,302144.53
2626,174682.97
2627,157678.53
2628,488828.66
2629,482974.9
2630,394078.0
2631,438359.8
2632,452143.0
2633,322983.4
2634,354602.25
2635,159045.23
2636,176261.38
2637,181182.16
2638,230151.06
2639,212343.58
2640,159567.78
2641,106843.625
2642,198510.0
2643,100830.36
2644,131357.5
2645,101962.234
2646,92870.46
2647,96682.51
2648,141137.92
2649,153830.0
2650,146238.28
2651,147935.67
2652,432700.72
2653,256710.33
2654,247015.88
2655,391555.12
2656,326124.66
2657,329292.5
2658,271800.3
2659,350533.88
2660,396991.53
2661,306895.44
2662,387759.97
2663,261142.58
2664,266080.22
2665,282078.9
2666,292756.88
2667,168630.17
2668,176655.36
2669,170138.08
2670,279440.84
2671,184182.8
2672,195951.56
2673,211808.28
2674,208075.75
2675,176946.6
2676,180642.16
2677,199439.36
2678,258111.06
2679,269528.25
2680,262153.28
2681,436748.66
2682,313739.1
2683,515955.03
2684,311634.03
2685,304650.44
2686,217018.48
2687,306234.88
2688,210186.9
2689,207064.56
2690,458002.7
2691,199781.28
2692,123412.98
2693,198671.06
2694,129276.83
2695,184726.95
2696,179110.9
2697,197090.84
2698,209054.44
2699,178371.86
2700,158782.55
2701,150235.3
2702,112602.53
2703,137335.36
2704,139208.61
2705,123238.086
2706,128503.94
2707,126307.51
2708,132056.72
2709,119218.71
2710,125244.39
2711,306110.97
2712,382459.53
2713,170236.25
2714,150376.23
2715,169949.31
2716,146141.05
2717,167454.23
2718,210819.55
2719,149253.95
2720,177314.47
2721,142384.73
2722,166286.77
2723,143450.12
2724,131576.97
2725,137932.22
2726,147655.12
2727,175048.97
2728,175793.94
2729,154872.64
2730,144240.03
2731,129475.09
2732,127225.805
2733,162081.73
2734,125536.59
2735,142011.53
2736,140365.95
2737,124362.055
2738,130907.945
2739,158597.05
2740,141156.73
2741,153287.6
2742,152453.55
2743,146490.19
2744,153491.78
2745,138926.95
2746,141582.64
2747,160478.94
2748,123187.72
2749,129809.016
2750,130225.555
2751,141787.25
2752,202557.39
2753,153477.02
2754,224290.38
2755,124228.53
2756,100352.69
2757,69691.58
2758,78125.5
2759,165232.94
2760,133669.52
2761,144371.02
2762,136784.72
2763,187973.7
2764,142490.5
2765,306592.5
2766,145152.61
2767,88749.81
2768,127504.36
2769,133591.7
2770,142220.11
2771,118454.87
2772,119930.9
2773,162211.73
2774,135305.03
2775,115046.94
2776,139641.0
2777,140307.42
2778,118186.88
2779,131806.97
2780,98974.01
2781,90452.74
2782,86997.5
2783,103657.8
2784,125051.43
2785,135436.39
2786,64772.832
2787,121439.516
2788,70398.445
2789,206576.69
2790,88834.85
2791,111179.84
2792,74792.734
2793,185684.95
2794,102501.375
2795,125463.06
2796,100254.625
2797,199243.38
2798,122868.69
2799,109318.06
2800,53156.6
2801,105379.87
2802,146202.52
2803,180134.83
2804,159261.28
2805,93321.25
2806,80330.64
2807,158025.78
2808,159523.44
2809,139595.25
2810,130801.75
2811,160827.8
2812,154631.47
2813,167360.02
2814,161623.5
2815,102044.305
2816,274927.94
2817,147742.03
2818,141831.47
2819,157550.11
2820,135157.66
2821,117254.234
2822,205070.25
2823,299893.1
2824,176858.62
2825,157602.69
2826,130548.95
2827,133432.48
2828,195255.78
2829,206563.88
2830,227614.75
2831,180540.9
2832,239487.45
2833,316041.2
2834,220122.11
2835,217446.88
2836,181441.28
2837,153612.98
2838,143202.95
2839,180356.12
2840,207327.9
2841,205022.42
2842,216963.25
2843,162846.83
2844,155246.62
2845,122081.766
2846,209183.75
2847,210300.05
2848,208721.72
2849,204936.86
2850,263291.1
2851,240501.97
2852,212572.94
2853,234236.38
2854,142161.67
2855,203938.95
2856,199253.27
2857,185537.75
2858,210064.22
2859,131453.14
2860,131342.94
2861,112001.36
2862,184296.39
2863,121131.836
2864,234188.86
2865,143453.69
2866,132689.55
2867,94209.24
2868,90459.695
2869,106325.664
2870,133738.0
2871,92230.375
2872,44520.633
2873,103570.22
2874,149577.6
2875,108385.41
2876,160732.39
2877,140531.67
2878,170616.47
2879,148651.33
2880,97729.32
2881,160679.55
2882,179182.86
2883,184923.17
2884,193948.52
2885,202115.39
2886,225956.6
2887,89395.96
2888,128859.99
2889,46723.613
2890,85777.22
2891,140127.66
2892,51100.203
2893,93874.016
2894,55540.473
2895,321367.22
2896,298014.75
2897,219415.45
2898,152927.34
2899,205108.66
2900,157120.45
2901,225084.03
2902,191804.44
2903,331709.9
2904,362522.47
2905,98463.266
2906,196773.27
2907,109504.664
2908,130210.625
2909,139257.61
2910,77444.016
2911,80040.89
2912,140483.77
2913,82133.57
2914,75855.164
2915,81172.92
2916,81969.88
2917,161012.4
2918,118442.98
2919,193504.42
