Id,SalePrice
1953,165507.27
1954,210051.15
1955,130102.525
1956,279856.8
1957,165510.285
1958,309445.195
1959,140475.685
1960,116837.995
1961,120963.59
1962,95231.0
1963,106956.26
1964,110420.09
1965,155995.2
1966,155305.135
1967,293228.4
1968,395158.605
1969,377022.24
1970,424014.415
1971,427030.73
1972,361922.05
1973,274474.725
1974,315511.37
1975,472145.21
1976,277808.405
1977,367599.51
1978,354815.06
1979,341685.4
1980,194246.98
1981,339645.525
1982,233191.76
1983,220462.735
1984,168742.495
1985,213538.235
1986,213477.21
1987,185589.235
1988,178983.955
1989,184661.81
1990,218598.725
1991,218880.765
1992,214532.19
1993,173144.72
1994,244915.125
1995,182394.745
1996,260446.74
1997,328495.885
1998,351293.685
1999,254491.69
2000,304490.725
2001,267138.225
2002,234230.865
2003,253918.195
2004,262740.845
2005,233422.675
2006,224554.21
2007,246594.61
2008,211261.765
2009,188905.285
2010,189434.125
2011,146500.125
2012,180138.775
2013,182083.035
2014,188191.16
2015,194276.805
2016,194755.2
2017,204858.405
2018,124193.0
2019,135083.05
2020,117405.7
2021,116906.98
2022,177965.37
2023,153773.105
2024,218693.83
2025,366540.73
2026,183686.42
2027,146821.045
2028,155590.365
2029,172426.5
2030,283916.71
2031,260298.055
2032,279109.76
2033,276564.64
2034,163812.56
2035,203437.855
2036,188338.74
2037,196195.69
2038,327983.915
2039,214800.78
2040,404119.62
2041,282860.815
2042,202031.615
2043,170374.75
2044,168850.75
2045,238952.08
2046,135589.175
2047,154309.555
2048,133643.915
2049,135036.3
2050,171001.875
2051,108348.965
2052,134893.195
2053,140348.375
2054,87078.82
2055,159496.66
2056,127849.375
2057,126368.925
2058,217209.3
2059,127960.485
2060,162448.465
2061,174504.5
2062,134751.375
2063,115944.46
2064,136917.55
2065,121637.75
2066,167919.82
2067,129111.57
2068,134012.65
2069,85600.735
2070,111750.75
2071,95263.765
2072,140083.73
2073,137765.135
2074,177654.895
2075,143445.48
2076,124965.22
2077,147098.825
2078,128151.915
2079,131618.21
2080,114910.13
2081,120265.48
2082,129276.005
2083,147294.705
2084,113993.66
2085,130976.75
2086,111970.87
2087,121143.29
2088,105695.115
2089,95088.0
2090,138294.87
2091,130463.79
2092,139577.495
2093,142117.22
2094,140269.3
2095,151380.925
2096,90351.49
2097,99337.02
2098,148627.54
2099,64167.935
2100,117802.48
2101,125459.65
2102,147244.32
2103,109468.5
2104,137515.885
2105,132939.825
2106,78788.745
2107,246289.105
2108,118337.8
2109,114812.67
2110,123629.6
2111,155825.035
2112,136282.19
2113,118308.875
2114,109866.435
2115,148239.45
2116,116546.735
2117,143916.795
2118,116926.02
2119,108864.73
2120,110490.935
2121,111387.885
2122,104320.13
2123,94293.165
2124,193814.79
2125,135447.835
2126,157819.92
2127,149680.325
2128,132913.71
2129,106426.88
2130,145906.49
2131,160910.36
2132,113613.54
2133,116461.825
2134,119372.275
2135,110991.605
2136,81865.15
2137,116809.42
2138,134287.48
2139,149782.75
2140,136155.625
2141,138964.925
2142,134086.275
2143,144936.95
2144,116618.79
2145,134945.0
2146,151114.995
2147,161382.98
2148,127776.815
2149,134938.6
2150,240925.53
2151,135534.99
2152,172386.75
2153,159185.67
2154,108162.685
2155,129012.855
2156,225211.735
2157,244243.5
2158,235443.935
2159,219722.06
2160,170314.48
2161,251181.97
2162,441982.145
2163,342058.355
2164,259194.465
2165,178741.085
2166,144286.55
2167,209643.54
2168,212157.925
2169,194887.27
2170,218634.765
2171,140622.205
2172,137104.12
2173,157006.845
2174,243508.395
2175,309585.16
2176,320974.545
2177,256425.355
2178,225578.995
2179,145801.5
2180,188415.05
2181,194311.17
2182,225901.49
2183,195426.97
2184,136073.9
2185,131865.675
2186,143987.915
2187,146368.355
2188,159284.09
2189,183583.02
2190,85725.0
2191,89018.515
2192,93001.325
2193,98871.345
2194,102990.5
2195,111820.775
2196,108526.9
2197,113750.625
2198,158139.145
2199,162235.695
2200,131100.305
2201,131183.38
2202,192472.56
2203,164101.18
2204,174447.04
2205,116567.54
2206,133474.125
2207,234803.53
2208,229816.995
2209,191386.99
2210,123166.305
2211,117009.145
2212,113191.77
2213,101194.0
2214,148830.655
2215,108217.215
2216,146150.71
2217,72391.675
2218,87907.915
2219,67354.255
2220,80346.815
2221,331903.545
2222,260538.59
2223,268782.75
2224,214876.97
2225,139586.04
2226,178694.545
2227,200208.57
2228,283174.76
2229,240782.9
2230,158712.39
2231,214259.985
2232,178792.62
2233,172239.08
2234,254808.19
2235,198884.97
2236,275693.045
2237,352828.835
2238,206396.7
2239,117239.445
2240,166141.875
2241,147984.48
2242,136268.575
2243,137901.465
2244,96440.0
2245,93475.66
2246,139499.335
2247,102245.25
2248,124966.25
2249,126285.75
2250,137472.85
2251,127908.265
2252,176866.75
2253,153130.51
2254,178124.3
2255,189115.0
2256,181854.72
2257,196145.29
2258,173881.105
2259,179702.645
2260,145081.35
2261,192253.59
2262,214732.32
2263,331858.435
2264,428305.035
2265,166894.9
2266,297464.61
2267,357146.605
2268,374556.51
2269,164339.74
2270,184304.19
2271,253701.845
2272,202174.745
2273,163375.25
2274,171895.86
2275,164288.5
2276,170646.29
2277,182273.3
2278,157819.99
2279,121562.125
2280,117426.2
2281,177614.67
2282,175526.06
2283,96690.0
2284,107998.53
2285,153052.965
2286,129998.0
2287,340016.365
2288,269065.745
2289,373765.8
2290,429330.435
2291,316715.555
2292,401847.055
2293,449517.04
2294,387411.735
2295,436676.735
2296,280561.72
2297,307313.505
2298,327049.475
2299,374922.405
2300,316386.07
2301,277129.16
2302,231690.445
2303,238121.9
2304,249365.14
2305,184492.455
2306,186266.145
2307,189089.245
2308,220244.83
2309,281772.81
2310,223877.825
2311,194021.59
2312,175654.905
2313,174664.4
2314,178077.64
2315,173546.455
2316,185375.515
2317,179925.825
2318,173531.765
2319,176303.55
2320,183067.16
2321,254010.83
2322,168705.325
2323,183467.11
2324,168130.335
2325,219988.51
2326,166802.93
2327,211786.3
2328,219905.825
2329,185518.445
2330,178579.27
2331,349520.7
2332,408525.46
2333,315019.27
2334,258537.56
2335,260295.33
2336,330103.535
2337,199663.52
2338,281944.985
2339,229093.55
2340,386925.895
2341,219229.245
2342,238823.955
2343,218274.97
2344,233845.565
2345,243052.585
2346,220186.18
2347,196247.145
2348,228619.45
2349,156016.91
2350,280300.95
2351,259944.49
2352,242714.865
2353,202359.8
2354,127625.54
2355,155738.575
2356,149445.67
2357,196398.9
2358,199366.45
2359,123411.335
2360,120980.665
2361,138259.75
2362,267443.09
2363,138723.385
2364,149667.665
2365,220043.94
2366,193019.44
2367,226032.62
2368,203486.5
2369,225216.66
2370,171127.925
2371,169756.335
2372,172480.72
2373,263353.49
2374,291068.74
2375,237744.7
2376,266327.315
2377,340932.055
2378,137316.36
2379,195719.525
2380,142149.11
2381,160615.07
2382,182789.96
2383,216498.575
2384,240632.35
2385,148287.0
2386,138315.75
2387,133750.125
2388,102078.52
2389,127908.735
2390,133745.25
2391,136253.05
2392,115296.7
2393,162477.145
2394,144634.625
2395,192154.96
2396,147428.375
2397,200845.74
2398,124853.465
2399,64144.61
2400,61734.82
2401,116142.27
2402,134477.75
2403,131675.915
2404,141359.545
2405,159056.5
2406,136492.25
2407,125716.805
2408,134602.735
2409,134037.125
2410,165352.9
2411,123469.29
2412,154501.245
2413,139183.625
2414,131155.875
2415,129133.82
2416,127275.0
2417,133048.94
2418,123813.04
2419,131147.355
2420,127169.84
2421,150379.465
2422,119389.425
2423,133839.6
2424,149351.645
2425,167280.14
2426,123533.475
2427,139727.715
2428,173655.685
2429,115698.265
2430,129629.58
2431,114861.455
2432,135126.51
2433,142579.5
2434,143577.75
2435,150403.47
2436,107687.505
2437,110850.795
2438,123887.745
2439,115073.89
2440,125275.67
2441,106960.63
2442,105551.5
2443,115994.735
2444,127884.93
2445,89566.145
2446,136278.91
2447,221593.675
2448,146347.965
2449,115232.06
2450,157221.09
2451,124379.3
2452,218493.79
2453,99254.185
2454,125994.785
2455,104114.025
2456,139321.125
2457,115284.705
2458,110385.05
2459,113301.015
2460,141813.515
2461,118013.96
2462,139903.41
2463,121032.44
2464,155671.11
2465,130969.415
2466,118217.98
2467,156617.675
2468,96703.595
2469,94515.025
2470,181224.65
2471,206356.695
2472,169042.145
2473,118176.275
2474,110200.44
2475,228280.79
2476,111890.225
2477,131578.665
2478,160399.455
2479,118154.585
2480,137387.76
2481,120127.655
2482,134583.2
2483,119636.915
2484,125251.315
2485,123170.15
2486,153915.635
2487,179960.985
2488,153168.365
2489,145167.435
2490,148861.56
2491,93349.0
2492,181876.03
2493,135116.085
2494,169443.335
2495,101799.81
2496,218815.32
2497,149038.5
2498,116861.165
2499,95357.06
2500,130085.91
2501,132246.615
2502,148410.955
2503,103602.525
2504,188368.6
2505,217550.55
2506,254534.765
2507,322057.56
2508,252103.875
2509,219082.8
2510,229798.21
2511,188037.255
2512,214429.585
2513,217381.82
2514,233696.87
2515,145371.435
2516,153606.36
2517,134345.165
2518,140299.08
2519,228658.09
2520,206315.815
2521,192114.89
2522,219906.06
2523,134154.37
2524,137816.855
2525,144029.435
2526,137371.5
2527,117780.83
2528,129753.75
2529,132440.75
2530,113550.02
2531,242213.04
2532,228138.07
2533,197985.73
2534,242051.585
2535,297549.525
2536,232943.27
2537,231244.93
2538,187322.835
2539,187734.96
2540,178252.125
2541,181388.64
2542,160357.235
2543,130106.065
2544,133232.59
2545,126168.88
2546,145062.0
2547,139928.635
2548,155974.675
2549,162547.31
2550,393370.44
2551,143644.99
2552,124095.58
2553,87508.18
2554,120305.145
2555,110264.25
2556,102815.39
2557,117519.63
2558,158117.545
2559,137607.72
2560,127130.55
2561,139925.095
2562,135343.635
2563,146822.075
2564,169905.945
2565,122732.485
2566,152241.1
2567,134470.635
2568,183024.26
2569,189239.98
2570,122568.065
2571,169142.52
2572,191200.31
2573,248186.59
2574,293742.78
2575,126844.38
2576,133089.44
2577,163567.45
2578,97917.3
2579,81581.185
2580,134549.96
2581,131631.91
2582,117294.59
2583,290155.575
2584,162952.585
2585,177604.57
2586,205738.39
2587,206372.5
2588,154235.825
2589,145016.31
2590,226057.07
2591,208135.92
2592,227225.815
2593,259329.68
2594,175582.32
2595,211055.755
2596,327433.375
2597,180922.925
2598,265395.415
2599,321203.285
2600,145946.255
2601,135897.165
2602,87567.5
2603,93627.25
2604,87093.0
2605,86419.805
2606,143817.435
2607,172708.475
2608,203262.125
2609,170162.91
2610,115429.5
2611,154987.29
2612,151724.61
2613,127117.0
2614,125064.07
2615,148947.53
2616,138482.5
2617,171757.215
2618,181892.615
2619,229195.69
2620,185744.415
2621,183000.22
2622,185871.6
2623,253800.89
2624,266413.425
2625,319493.68
2626,163941.08
2627,187290.065
2628,418826.56
2629,532254.18
2630,355308.58
2631,454090.355
2632,412233.985
2633,311834.015
2634,377206.68
2635,148786.485
2636,194445.39
2637,166062.275
2638,254132.37
2639,182720.735
2640,148277.25
2641,112140.71
2642,190461.805
2643,110841.425
2644,127648.525
2645,99982.0
2646,92405.5
2647,97114.0
2648,136449.375
2649,136666.155
2650,152370.31
2651,154753.22
2652,433849.055
2653,252510.875
2654,245764.775
2655,360521.89
2656,323772.43
2657,335822.85
2658,277551.0
2659,300757.83
2660,326083.25
2661,339043.24
2662,340953.34
2663,280974.555
2664,280056.1
2665,321469.08
2666,286555.58
2667,169646.62
2668,178806.23
2669,177361.0
2670,289141.19
2671,180616.275
2672,179242.995
2673,200473.225
2674,198440.69
2675,175178.61
2676,185637.15
2677,199119.56
2678,256063.125
2679,278239.105
2680,270465.245
2681,415410.99
2682,331183.865
2683,522534.84
2684,307082.645
2685,340699.545
2686,266429.8
2687,326445.155
2688,233826.515
2689,214630.83
2690,467449.495
2691,184933.185
2692,133639.395
2693,193873.69
2694,129821.155
2695,190204.9
2696,188345.58
2697,189356.495
2698,195842.25
2699,176919.825
2700,166923.425
2701,147296.58
2702,116279.435
2703,135669.335
2704,138537.53
2705,127748.16
2706,119848.705
2707,124031.17
2708,133260.21
2709,112774.27
2710,127249.665
2711,281031.765
2712,370263.415
2713,174469.635
2714,150624.18
2715,172187.76
2716,166183.795
2717,183651.95
2718,230988.17
2719,156267.93
2720,165054.815
2721,139147.25
2722,162196.365
2723,143792.275
2724,128696.25
2725,133984.5
2726,143927.25
2727,166391.09
2728,169694.16
2729,158680.55
2730,143996.9
2731,120800.27
2732,118852.905
2733,158930.62
2734,143612.1
2735,133955.25
2736,145388.87
2737,122173.58
2738,135059.05
2739,157697.795
2740,136138.27
2741,147502.005
2742,151122.75
2743,148484.775
2744,144073.75
2745,136108.805
2746,131454.5
2747,159406.595
2748,125356.78
2749,131707.415
2750,133456.565
2751,129608.75
2752,238423.845
2753,153495.85
2754,196687.15
2755,126893.06
2756,94946.19
2757,73964.57
2758,88035.43
2759,156289.275
2760,144846.84
2761,144529.25
2762,145217.535
2763,184118.975
2764,173980.585
2765,263532.505
2766,146051.835
2767,91294.25
2768,127044.155
2769,125474.565
2770,152805.435
2771,121890.25
2772,121222.28
2773,144087.585
2774,139818.205
2775,138268.025
2776,147266.655
2777,150654.525
2778,127869.46
2779,124698.065
2780,109681.05
2781,106389.615
2782,99826.66
2783,104355.78
2784,130476.465
2785,141338.535
2786,81092.6
2787,117783.185
2788,88706.605
2789,223002.76
2790,92958.825
2791,119308.29
2792,84503.135
2793,169319.485
2794,107697.305
2795,113255.31
2796,101626.5
2797,191307.03
2798,123307.355
2799,115489.69
2800,78753.6
2801,115928.665
2802,140877.06
2803,152837.22
2804,143270.89
2805,96878.215
2806,98675.06
2807,152187.49
2808,144895.7
2809,134049.25
2810,133169.975
2811,159565.455
2812,143802.725
2813,149343.75
2814,160524.715
2815,98076.175
2816,250822.99
2817,136802.715
2818,131831.965
2819,180251.42
2820,131639.84
2821,107945.54
2822,183774.12
2823,222841.05
2824,178944.82
2825,151309.44
2826,132861.025
2827,144447.5
2828,207996.855
2829,171889.25
2830,231353.17
2831,192172.49
2832,215401.815
2833,296836.255
2834,218310.725
2835,219521.16
2836,194115.095
2837,163689.36
2838,142267.525
2839,181023.73
2840,191790.855
2841,201540.4
2842,217735.47
2843,147526.705
2844,153434.05
2845,125074.0
2846,208990.1
2847,199063.17
2848,224506.095
2849,210913.385
2850,283263.735
2851,240564.225
2852,225763.1
2853,236002.33
2854,140001.0
2855,195938.665
2856,208886.735
2857,189658.5
2858,196820.865
2859,143165.265
2860,126324.54
2861,126622.225
2862,190632.185
2863,120826.82
2864,258303.995
2865,139944.35
2866,136927.95
2867,93441.485
2868,115415.325
2869,128107.21
2870,163857.61
2871,112015.49
2872,62374.77
2873,106691.345
2874,144802.57
2875,117563.76
2876,162481.1
2877,141555.375
2878,165654.885
2879,149599.32
2880,107420.065
2881,148660.27
2882,166244.23
2883,172955.27
2884,180121.785
2885,187501.33
2886,196080.5
2887,104005.685
2888,127472.755
2889,66803.345
2890,88753.145
2891,134950.19
2892,60819.395
2893,108365.005
2894,60775.5
2895,316411.375
2896,289090.835
2897,196694.92
2898,147815.65
2899,233639.625
2900,161004.895
2901,190752.615
2902,185530.205
2903,344993.965
2904,347975.33
2905,117364.735
2906,199325.055
2907,117951.245
2908,127738.25
2909,143739.835
2910,83764.5
2911,87767.0
2912,156073.125
2913,90856.08
2914,85183.0
2915,85788.0
2916,89147.41
2917,149835.785
2918,113586.465
2919,230158.85
